metric_date,plan,country,acquisition_channel,dau,new_activations
2023-07-05,free,US,direct,1.0,1.0
2023-07-05,enterprise,BR,paid_search,1.0,0.0
2023-07-04,free,FR,email,2.0,2.0
2023-07-04,starter,US,paid_search,1.0,1.0
2023-07-04,starter,CA,referral,1.0,1.0
2023-07-04,enterprise,AU,direct,1.0,0.0
2023-07-04,pro,UK,direct,1.0,1.0
2023-07-04,free,US,paid_search,1.0,0.0
2023-07-04,enterprise,CA,email,1.0,1.0
2023-07-04,enterprise,US,email,1.0,0.0
2023-07-04,enterprise,CA,paid_search,1.0,1.0
2023-07-04,enterprise,AU,organic,1.0,0.0
2023-07-04,starter,CA,email,1.0,0.0
2023-07-04,free,US,direct,2.0,2.0
2023-07-04,enterprise,IN,email,1.0,1.0
2023-07-04,free,UK,organic,2.0,2.0
2023-07-04,pro,CA,organic,1.0,0.0
2023-07-04,enterprise,US,direct,1.0,1.0
2023-07-03,starter,US,organic,1.0,0.0
2023-07-03,enterprise,BR,email,1.0,1.0
2023-07-03,enterprise,IN,referral,1.0,1.0
2023-07-03,starter,DE,direct,1.0,0.0
2023-07-03,starter,FR,referral,1.0,0.0
2023-07-03,free,FR,email,1.0,0.0
2023-07-02,starter,UK,direct,1.0,0.0
2023-07-02,enterprise,CA,organic,1.0,0.0
2023-07-02,enterprise,IN,email,1.0,1.0
2023-07-02,starter,CA,direct,1.0,0.0
2023-07-02,starter,UK,referral,1.0,1.0
2023-07-02,free,FR,paid_search,1.0,1.0
2023-07-02,pro,US,organic,1.0,0.0
2023-07-02,enterprise,DE,referral,1.0,0.0
2023-07-02,starter,BR,paid_search,1.0,1.0
2023-07-02,free,DE,email,1.0,1.0
2023-07-02,free,US,direct,1.0,0.0
2023-07-02,free,CA,paid_search,1.0,0.0
2023-07-02,pro,DE,direct,1.0,1.0
2023-07-02,pro,BR,referral,1.0,0.0
2023-07-02,starter,IN,organic,1.0,0.0
2023-07-02,free,AU,paid_search,2.0,2.0
2023-07-02,pro,UK,organic,1.0,0.0
2023-07-02,enterprise,IN,referral,1.0,0.0
2023-07-02,starter,CA,referral,1.0,1.0
2023-07-01,starter,FR,organic,1.0,1.0
2023-07-01,pro,IN,referral,1.0,1.0
2023-07-01,starter,US,referral,1.0,1.0
2023-07-01,pro,CA,email,1.0,0.0
2023-07-01,free,IN,email,1.0,1.0
2023-07-01,pro,UK,paid_search,1.0,0.0
2023-07-01,pro,UK,email,1.0,1.0
2023-07-01,starter,DE,organic,1.0,1.0
2023-07-01,free,US,referral,1.0,0.0
2023-07-01,pro,UK,organic,1.0,0.0
2023-07-01,starter,DE,email,1.0,0.0
2023-07-01,starter,CA,direct,1.0,1.0
2023-07-01,pro,BR,organic,1.0,0.0
2023-07-01,free,AU,email,1.0,1.0
2023-07-01,enterprise,DE,direct,1.0,1.0
2023-07-01,enterprise,BR,paid_search,1.0,1.0
2023-06-30,pro,US,organic,1.0,1.0
2023-06-30,free,CA,email,1.0,1.0
2023-06-30,free,BR,referral,1.0,1.0
2023-06-30,free,CA,organic,1.0,1.0
2023-06-30,pro,BR,referral,1.0,1.0
2023-06-30,enterprise,US,organic,1.0,1.0
2023-06-30,starter,AU,email,1.0,0.0
2023-06-30,pro,US,referral,1.0,0.0
2023-06-30,enterprise,AU,organic,1.0,0.0
2023-06-30,starter,US,referral,1.0,1.0
2023-06-30,free,UK,referral,1.0,1.0
2023-06-30,free,DE,email,1.0,1.0
2023-06-30,free,DE,paid_search,1.0,0.0
2023-06-30,pro,UK,referral,1.0,0.0
2023-06-30,free,FR,email,1.0,0.0
2023-06-30,enterprise,CA,email,1.0,1.0
2023-06-30,starter,AU,direct,1.0,1.0
2023-06-29,starter,BR,direct,1.0,0.0
2023-06-29,enterprise,DE,direct,1.0,0.0
2023-06-29,enterprise,CA,referral,1.0,0.0
2023-06-29,free,DE,paid_search,1.0,0.0
2023-06-29,pro,IN,organic,1.0,0.0
2023-06-29,free,IN,organic,1.0,1.0
2023-06-29,free,CA,organic,1.0,1.0
2023-06-29,pro,US,referral,1.0,1.0
2023-06-29,pro,UK,paid_search,1.0,1.0
2023-06-29,free,DE,referral,1.0,0.0
2023-06-29,free,AU,organic,1.0,1.0
2023-06-29,free,DE,direct,1.0,1.0
2023-06-28,enterprise,FR,paid_search,1.0,1.0
2023-06-28,free,FR,organic,1.0,0.0
2023-06-28,enterprise,US,organic,1.0,1.0
2023-06-28,free,DE,organic,1.0,0.0
2023-06-28,free,CA,direct,1.0,0.0
2023-06-28,starter,IN,direct,1.0,0.0
2023-06-28,pro,CA,paid_search,2.0,1.0
2023-06-28,pro,IN,direct,1.0,1.0
2023-06-28,starter,BR,direct,1.0,0.0
2023-06-27,starter,CA,direct,1.0,0.0
2023-06-27,starter,FR,organic,1.0,0.0
2023-06-27,enterprise,US,paid_search,1.0,0.0
2023-06-27,free,IN,email,1.0,0.0
2023-06-27,starter,US,referral,1.0,1.0
2023-06-27,pro,US,email,1.0,0.0
2023-06-27,pro,BR,organic,1.0,1.0
2023-06-27,pro,UK,paid_search,1.0,1.0
2023-06-27,pro,IN,referral,1.0,1.0
2023-06-27,free,IN,organic,1.0,1.0
2023-06-27,pro,DE,direct,2.0,1.0
2023-06-27,enterprise,IN,email,1.0,1.0
2023-06-27,pro,US,direct,1.0,0.0
2023-06-26,enterprise,FR,email,1.0,0.0
2023-06-26,starter,US,paid_search,1.0,0.0
2023-06-26,enterprise,UK,referral,1.0,1.0
2023-06-26,starter,BR,organic,1.0,1.0
2023-06-26,free,UK,direct,1.0,0.0
2023-06-26,starter,FR,paid_search,1.0,0.0
2023-06-26,starter,BR,paid_search,1.0,1.0
2023-06-26,pro,US,organic,1.0,1.0
2023-06-26,pro,AU,direct,1.0,1.0
2023-06-26,enterprise,US,direct,1.0,0.0
2023-06-26,starter,UK,organic,1.0,1.0
2023-06-26,starter,BR,direct,1.0,1.0
2023-06-26,enterprise,US,referral,1.0,0.0
2023-06-26,pro,AU,organic,1.0,1.0
2023-06-26,starter,IN,referral,2.0,1.0
2023-06-25,starter,IN,referral,2.0,1.0
2023-06-25,pro,US,direct,1.0,0.0
2023-06-25,starter,FR,referral,1.0,0.0
2023-06-25,free,DE,organic,1.0,0.0
2023-06-25,enterprise,BR,referral,1.0,1.0
2023-06-25,free,CA,referral,1.0,1.0
2023-06-25,starter,IN,organic,1.0,0.0
2023-06-25,starter,AU,direct,1.0,1.0
2023-06-25,free,AU,referral,1.0,0.0
2023-06-24,pro,UK,direct,1.0,1.0
2023-06-24,pro,IN,email,1.0,0.0
2023-06-24,free,US,email,1.0,0.0
2023-06-24,enterprise,US,direct,1.0,0.0
2023-06-24,starter,CA,direct,1.0,1.0
2023-06-24,enterprise,US,referral,1.0,1.0
2023-06-24,pro,CA,referral,1.0,1.0
2023-06-24,pro,US,email,1.0,0.0
2023-06-23,starter,DE,email,1.0,0.0
2023-06-23,starter,US,email,1.0,0.0
2023-06-23,free,US,direct,1.0,1.0
2023-06-23,starter,BR,organic,1.0,0.0
2023-06-23,enterprise,UK,referral,1.0,0.0
2023-06-23,enterprise,UK,organic,1.0,0.0
2023-06-23,starter,UK,organic,1.0,0.0
2023-06-23,pro,UK,direct,1.0,0.0
2023-06-23,pro,AU,paid_search,1.0,1.0
2023-06-22,free,AU,email,1.0,0.0
2023-06-22,enterprise,IN,paid_search,1.0,0.0
2023-06-22,enterprise,CA,direct,1.0,0.0
2023-06-22,starter,CA,referral,1.0,0.0
2023-06-22,starter,CA,organic,1.0,1.0
2023-06-22,starter,IN,referral,1.0,1.0
2023-06-22,starter,BR,direct,1.0,0.0
2023-06-22,free,BR,referral,1.0,1.0
2023-06-22,pro,UK,email,1.0,0.0
2023-06-22,enterprise,US,email,1.0,1.0
2023-06-22,starter,BR,referral,1.0,1.0
2023-06-22,starter,UK,email,1.0,0.0
2023-06-22,enterprise,AU,direct,1.0,0.0
2023-06-22,enterprise,CA,organic,1.0,1.0
2023-06-22,free,FR,paid_search,1.0,1.0
2023-06-22,starter,UK,referral,1.0,0.0
2023-06-22,free,IN,email,1.0,1.0
2023-06-21,free,US,paid_search,1.0,1.0
2023-06-21,starter,IN,organic,1.0,0.0
2023-06-21,pro,CA,referral,1.0,0.0
2023-06-21,pro,CA,paid_search,1.0,1.0
2023-06-21,enterprise,US,organic,1.0,0.0
2023-06-21,enterprise,AU,direct,1.0,1.0
2023-06-21,free,AU,paid_search,1.0,1.0
2023-06-21,enterprise,DE,referral,1.0,1.0
2023-06-21,pro,DE,direct,1.0,1.0
2023-06-21,pro,CA,organic,1.0,1.0
2023-06-21,pro,FR,direct,1.0,1.0
2023-06-21,enterprise,UK,email,1.0,0.0
2023-06-21,enterprise,AU,paid_search,1.0,0.0
2023-06-21,free,US,organic,1.0,1.0
2023-06-20,pro,BR,direct,1.0,0.0
2023-06-20,enterprise,CA,email,1.0,1.0
2023-06-20,free,UK,email,1.0,1.0
2023-06-20,starter,DE,email,1.0,1.0
2023-06-20,free,IN,paid_search,1.0,1.0
2023-06-20,pro,DE,referral,1.0,1.0
2023-06-20,pro,BR,email,1.0,1.0
2023-06-20,free,BR,email,1.0,1.0
2023-06-19,starter,UK,direct,1.0,0.0
2023-06-19,free,BR,paid_search,1.0,0.0
2023-06-19,enterprise,IN,email,1.0,1.0
2023-06-19,enterprise,CA,email,1.0,0.0
2023-06-19,pro,AU,paid_search,2.0,1.0
2023-06-19,starter,DE,email,1.0,1.0
2023-06-19,enterprise,DE,organic,2.0,2.0
2023-06-19,pro,BR,email,2.0,2.0
2023-06-19,starter,UK,referral,1.0,1.0
2023-06-19,enterprise,US,email,1.0,0.0
2023-06-19,free,CA,email,1.0,1.0
2023-06-19,starter,FR,email,1.0,0.0
2023-06-19,free,UK,organic,1.0,1.0
2023-06-19,starter,FR,paid_search,1.0,0.0
2023-06-19,enterprise,UK,paid_search,1.0,1.0
2023-06-18,enterprise,AU,paid_search,1.0,0.0
2023-06-18,free,UK,email,1.0,1.0
2023-06-18,starter,BR,paid_search,1.0,1.0
2023-06-18,pro,US,organic,1.0,1.0
2023-06-18,starter,AU,email,1.0,1.0
2023-06-18,pro,BR,paid_search,1.0,1.0
2023-06-18,starter,UK,paid_search,1.0,0.0
2023-06-18,enterprise,BR,email,1.0,0.0
2023-06-18,pro,CA,paid_search,1.0,1.0
2023-06-18,pro,BR,organic,1.0,1.0
2023-06-18,starter,DE,organic,1.0,1.0
2023-06-18,enterprise,UK,referral,1.0,0.0
2023-06-18,free,CA,organic,1.0,1.0
2023-06-18,enterprise,US,referral,1.0,0.0
2023-06-18,starter,FR,email,1.0,1.0
2023-06-18,enterprise,BR,referral,1.0,1.0
2023-06-18,starter,BR,direct,1.0,1.0
2023-06-18,starter,DE,paid_search,1.0,1.0
2023-06-18,pro,DE,referral,1.0,1.0
2023-06-18,free,IN,direct,1.0,1.0
2023-06-18,free,US,direct,1.0,1.0
2023-06-18,enterprise,FR,referral,1.0,1.0
2023-06-18,pro,UK,organic,1.0,0.0
2023-06-18,starter,IN,organic,1.0,0.0
2023-06-17,pro,US,email,1.0,1.0
2023-06-17,free,BR,email,1.0,1.0
2023-06-17,enterprise,US,organic,1.0,0.0
2023-06-17,enterprise,FR,organic,1.0,0.0
2023-06-17,enterprise,AU,referral,1.0,0.0
2023-06-17,starter,IN,referral,1.0,1.0
2023-06-17,starter,UK,email,1.0,1.0
2023-06-17,enterprise,IN,organic,2.0,1.0
2023-06-17,starter,FR,email,1.0,0.0
2023-06-17,free,UK,paid_search,1.0,0.0
2023-06-17,enterprise,CA,email,1.0,1.0
2023-06-17,free,IN,referral,1.0,0.0
2023-06-17,enterprise,US,email,1.0,0.0
2023-06-17,enterprise,FR,email,1.0,0.0
2023-06-17,pro,IN,referral,1.0,0.0
2023-06-17,free,FR,organic,1.0,1.0
2023-06-17,pro,AU,direct,1.0,0.0
2023-06-16,pro,FR,paid_search,1.0,1.0
2023-06-16,pro,CA,organic,1.0,1.0
2023-06-16,free,AU,email,1.0,0.0
2023-06-16,free,UK,direct,1.0,0.0
2023-06-16,pro,IN,email,1.0,0.0
2023-06-16,enterprise,FR,referral,1.0,1.0
2023-06-16,enterprise,DE,referral,1.0,0.0
2023-06-16,starter,IN,referral,1.0,1.0
2023-06-16,enterprise,IN,organic,1.0,1.0
2023-06-16,free,IN,referral,1.0,0.0
2023-06-16,starter,US,referral,1.0,1.0
2023-06-16,enterprise,UK,referral,1.0,1.0
2023-06-16,free,FR,paid_search,1.0,0.0
2023-06-16,starter,CA,direct,1.0,0.0
2023-06-16,starter,CA,referral,1.0,1.0
2023-06-16,free,FR,organic,1.0,1.0
2023-06-16,enterprise,BR,organic,1.0,0.0
2023-06-16,pro,AU,referral,1.0,0.0
2023-06-15,free,CA,referral,1.0,1.0
2023-06-15,starter,DE,email,1.0,1.0
2023-06-15,pro,BR,organic,1.0,1.0
2023-06-15,enterprise,AU,referral,1.0,1.0
2023-06-15,starter,AU,paid_search,1.0,1.0
2023-06-15,free,DE,email,1.0,1.0
2023-06-15,enterprise,US,paid_search,1.0,1.0
2023-06-15,free,FR,direct,2.0,1.0
2023-06-15,free,FR,organic,1.0,0.0
2023-06-15,pro,US,email,1.0,0.0
2023-06-15,free,AU,organic,1.0,1.0
2023-06-15,free,BR,organic,1.0,1.0
2023-06-15,free,US,direct,1.0,1.0
2023-06-15,pro,DE,direct,1.0,0.0
2023-06-15,free,IN,paid_search,1.0,1.0
2023-06-15,enterprise,FR,paid_search,1.0,0.0
2023-06-14,free,BR,email,1.0,0.0
2023-06-14,starter,CA,referral,1.0,1.0
2023-06-14,pro,AU,referral,1.0,0.0
2023-06-14,free,FR,paid_search,1.0,1.0
2023-06-14,free,AU,paid_search,1.0,0.0
2023-06-14,starter,IN,organic,1.0,0.0
2023-06-14,pro,DE,direct,1.0,0.0
2023-06-14,starter,IN,paid_search,1.0,0.0
2023-06-14,enterprise,US,direct,1.0,0.0
2023-06-14,pro,IN,organic,1.0,0.0
2023-06-13,enterprise,IN,email,1.0,1.0
2023-06-13,free,AU,email,1.0,1.0
2023-06-13,pro,CA,email,1.0,1.0
2023-06-13,free,AU,direct,1.0,0.0
2023-06-13,starter,BR,organic,2.0,1.0
2023-06-13,starter,DE,direct,1.0,0.0
2023-06-13,starter,IN,direct,1.0,0.0
2023-06-13,pro,DE,direct,1.0,0.0
2023-06-13,enterprise,BR,referral,1.0,0.0
2023-06-13,starter,FR,direct,1.0,0.0
2023-06-13,enterprise,FR,organic,1.0,0.0
2023-06-12,free,FR,organic,1.0,0.0
2023-06-12,pro,AU,direct,1.0,0.0
2023-06-12,enterprise,BR,direct,1.0,1.0
2023-06-12,starter,FR,paid_search,1.0,1.0
2023-06-12,enterprise,UK,organic,1.0,1.0
2023-06-12,free,BR,email,1.0,0.0
2023-06-12,starter,CA,organic,1.0,0.0
2023-06-12,pro,DE,referral,1.0,0.0
2023-06-12,enterprise,BR,email,1.0,1.0
2023-06-12,enterprise,DE,paid_search,1.0,1.0
2023-06-12,free,UK,paid_search,1.0,0.0
2023-06-12,starter,AU,direct,1.0,1.0
2023-06-12,free,IN,email,1.0,1.0
2023-06-12,enterprise,AU,referral,1.0,1.0
2023-06-11,enterprise,IN,direct,1.0,1.0
2023-06-11,free,BR,paid_search,1.0,0.0
2023-06-11,enterprise,US,paid_search,1.0,1.0
2023-06-11,enterprise,AU,organic,1.0,0.0
2023-06-11,enterprise,UK,referral,1.0,0.0
2023-06-11,pro,BR,direct,1.0,0.0
2023-06-11,starter,CA,referral,1.0,1.0
2023-06-11,pro,IN,paid_search,1.0,1.0
2023-06-11,pro,US,email,1.0,1.0
2023-06-11,pro,FR,email,1.0,0.0
2023-06-11,pro,AU,referral,2.0,1.0
2023-06-11,starter,IN,referral,1.0,1.0
2023-06-11,enterprise,IN,paid_search,1.0,1.0
2023-06-11,starter,IN,direct,1.0,1.0
2023-06-11,enterprise,AU,email,1.0,0.0
2023-06-11,enterprise,AU,paid_search,1.0,1.0
2023-06-10,enterprise,DE,email,1.0,1.0
2023-06-10,pro,IN,email,1.0,0.0
2023-06-10,enterprise,CA,paid_search,1.0,0.0
2023-06-10,enterprise,FR,direct,1.0,1.0
2023-06-10,pro,BR,referral,2.0,1.0
2023-06-10,enterprise,FR,referral,1.0,1.0
2023-06-10,pro,UK,organic,1.0,1.0
2023-06-10,starter,DE,email,1.0,1.0
2023-06-10,pro,DE,direct,1.0,0.0
2023-06-10,starter,FR,referral,1.0,0.0
2023-06-10,pro,AU,email,1.0,1.0
2023-06-10,enterprise,CA,direct,1.0,1.0
2023-06-09,enterprise,FR,referral,1.0,1.0
2023-06-09,starter,DE,direct,1.0,1.0
2023-06-09,pro,CA,paid_search,1.0,0.0
2023-06-09,enterprise,FR,direct,1.0,1.0
2023-06-09,enterprise,UK,referral,1.0,1.0
2023-06-09,free,US,direct,1.0,1.0
2023-06-09,free,BR,paid_search,1.0,1.0
2023-06-09,free,FR,paid_search,1.0,1.0
2023-06-09,enterprise,AU,email,1.0,0.0
2023-06-09,free,US,email,1.0,1.0
2023-06-08,starter,CA,paid_search,1.0,1.0
2023-06-08,pro,DE,direct,1.0,1.0
2023-06-08,starter,FR,email,1.0,1.0
2023-06-08,free,IN,organic,1.0,1.0
2023-06-08,free,UK,paid_search,1.0,0.0
2023-06-08,free,IN,referral,1.0,1.0
2023-06-08,starter,DE,referral,1.0,1.0
2023-06-08,starter,US,referral,1.0,1.0
2023-06-08,free,IN,direct,1.0,0.0
2023-06-08,free,UK,organic,1.0,0.0
2023-06-08,enterprise,DE,referral,1.0,0.0
2023-06-07,starter,CA,paid_search,1.0,1.0
2023-06-07,starter,DE,email,1.0,1.0
2023-06-07,pro,DE,referral,1.0,1.0
2023-06-07,enterprise,IN,email,1.0,1.0
2023-06-07,enterprise,US,referral,1.0,1.0
2023-06-07,starter,DE,organic,1.0,0.0
2023-06-07,enterprise,UK,organic,1.0,1.0
2023-06-07,free,AU,paid_search,1.0,1.0
2023-06-07,pro,CA,paid_search,1.0,1.0
2023-06-07,pro,DE,email,1.0,1.0
2023-06-07,free,AU,email,1.0,1.0
2023-06-07,pro,AU,referral,1.0,1.0
2023-06-07,free,UK,organic,1.0,1.0
2023-06-07,free,AU,organic,1.0,0.0
2023-06-07,free,CA,referral,2.0,2.0
2023-06-07,starter,FR,paid_search,1.0,1.0
2023-06-07,enterprise,CA,referral,1.0,1.0
2023-06-07,free,US,direct,1.0,1.0
2023-06-07,enterprise,BR,direct,1.0,1.0
2023-06-07,free,UK,paid_search,1.0,1.0
2023-06-07,starter,UK,referral,1.0,1.0
2023-06-07,pro,BR,paid_search,1.0,1.0
2023-06-06,enterprise,CA,direct,2.0,2.0
2023-06-06,starter,FR,referral,2.0,0.0
2023-06-06,enterprise,IN,email,1.0,1.0
2023-06-06,pro,CA,organic,1.0,0.0
2023-06-06,pro,US,email,1.0,1.0
2023-06-06,pro,IN,direct,1.0,1.0
2023-06-06,starter,UK,direct,1.0,1.0
2023-06-05,pro,FR,direct,1.0,0.0
2023-06-05,starter,US,direct,1.0,1.0
2023-06-05,free,FR,email,1.0,1.0
2023-06-05,enterprise,CA,email,1.0,0.0
2023-06-05,starter,DE,direct,1.0,0.0
2023-06-05,enterprise,DE,paid_search,1.0,1.0
2023-06-05,pro,AU,direct,2.0,1.0
2023-06-05,pro,UK,referral,1.0,0.0
2023-06-05,starter,BR,referral,1.0,1.0
2023-06-05,starter,IN,referral,1.0,0.0
2023-06-05,starter,DE,email,1.0,1.0
2023-06-05,pro,UK,direct,1.0,1.0
2023-06-05,pro,DE,referral,1.0,1.0
2023-06-05,starter,CA,referral,1.0,0.0
2023-06-05,enterprise,FR,direct,1.0,0.0
2023-06-04,free,CA,email,1.0,1.0
2023-06-04,starter,UK,referral,1.0,0.0
2023-06-04,free,US,email,1.0,1.0
2023-06-04,enterprise,FR,email,1.0,1.0
2023-06-04,pro,US,referral,1.0,1.0
2023-06-04,pro,BR,email,1.0,1.0
2023-06-04,enterprise,AU,paid_search,1.0,1.0
2023-06-04,starter,FR,direct,1.0,1.0
2023-06-04,free,IN,paid_search,1.0,0.0
2023-06-04,starter,US,direct,1.0,1.0
2023-06-04,enterprise,DE,organic,1.0,1.0
2023-06-04,free,FR,direct,1.0,0.0
2023-06-04,free,DE,paid_search,1.0,0.0
2023-06-04,pro,IN,referral,1.0,1.0
2023-06-04,pro,UK,paid_search,1.0,0.0
2023-06-04,enterprise,IN,email,1.0,1.0
2023-06-04,pro,CA,organic,1.0,1.0
2023-06-04,pro,FR,paid_search,1.0,0.0
2023-06-04,pro,AU,referral,1.0,0.0
2023-06-03,enterprise,CA,paid_search,1.0,1.0
2023-06-03,enterprise,BR,referral,1.0,1.0
2023-06-03,enterprise,US,referral,1.0,1.0
2023-06-03,pro,IN,referral,1.0,1.0
2023-06-03,starter,CA,paid_search,1.0,1.0
2023-06-03,starter,FR,paid_search,1.0,1.0
2023-06-03,starter,US,email,1.0,0.0
2023-06-02,enterprise,FR,direct,2.0,1.0
2023-06-02,free,CA,organic,1.0,1.0
2023-06-02,starter,IN,referral,1.0,0.0
2023-06-02,starter,DE,referral,1.0,1.0
2023-06-02,pro,US,email,1.0,1.0
2023-06-02,enterprise,US,paid_search,1.0,1.0
2023-06-02,free,BR,organic,1.0,0.0
2023-06-02,enterprise,BR,organic,1.0,1.0
2023-06-02,starter,CA,email,1.0,0.0
2023-06-01,starter,FR,referral,1.0,0.0
2023-06-01,enterprise,FR,referral,1.0,1.0
2023-06-01,free,DE,referral,1.0,0.0
2023-06-01,starter,AU,referral,1.0,0.0
2023-06-01,starter,FR,paid_search,1.0,1.0
2023-06-01,free,IN,paid_search,1.0,1.0
2023-06-01,enterprise,CA,referral,1.0,0.0
2023-06-01,pro,AU,direct,1.0,1.0
2023-06-01,pro,UK,email,1.0,0.0
2023-06-01,free,AU,email,1.0,0.0
2023-06-01,starter,CA,direct,1.0,1.0
2023-05-31,starter,UK,referral,1.0,1.0
2023-05-31,enterprise,FR,direct,1.0,1.0
2023-05-31,pro,FR,referral,1.0,1.0
2023-05-31,enterprise,US,referral,1.0,1.0
2023-05-31,enterprise,FR,referral,1.0,1.0
2023-05-31,free,IN,paid_search,1.0,0.0
2023-05-31,pro,CA,email,1.0,1.0
2023-05-31,free,UK,organic,1.0,1.0
2023-05-31,starter,IN,referral,1.0,1.0
2023-05-31,pro,DE,organic,1.0,1.0
2023-05-31,free,IN,organic,1.0,1.0
2023-05-31,pro,AU,direct,1.0,1.0
2023-05-31,free,AU,paid_search,1.0,1.0
2023-05-31,pro,FR,paid_search,1.0,0.0
2023-05-31,pro,AU,referral,1.0,1.0
2023-05-31,starter,US,direct,1.0,0.0
2023-05-30,starter,UK,direct,1.0,1.0
2023-05-30,enterprise,IN,email,1.0,1.0
2023-05-30,starter,BR,organic,1.0,1.0
2023-05-30,free,DE,organic,1.0,0.0
2023-05-30,enterprise,US,paid_search,1.0,1.0
2023-05-30,enterprise,BR,organic,1.0,1.0
2023-05-30,free,FR,paid_search,1.0,0.0
2023-05-30,free,AU,organic,1.0,1.0
2023-05-30,free,UK,organic,1.0,1.0
2023-05-30,free,BR,referral,1.0,1.0
2023-05-29,enterprise,FR,referral,1.0,1.0
2023-05-29,enterprise,US,referral,1.0,1.0
2023-05-29,starter,UK,email,1.0,1.0
2023-05-29,pro,UK,referral,1.0,0.0
2023-05-29,free,UK,paid_search,1.0,0.0
2023-05-29,pro,UK,direct,1.0,0.0
2023-05-28,pro,UK,email,1.0,0.0
2023-05-28,starter,FR,referral,1.0,0.0
2023-05-28,starter,US,referral,1.0,0.0
2023-05-28,pro,US,paid_search,1.0,1.0
2023-05-28,free,FR,email,1.0,1.0
2023-05-28,enterprise,BR,direct,1.0,0.0
2023-05-28,enterprise,IN,organic,1.0,1.0
2023-05-28,free,IN,direct,1.0,0.0
2023-05-28,starter,FR,paid_search,1.0,1.0
2023-05-28,pro,DE,direct,1.0,1.0
2023-05-28,free,CA,organic,1.0,1.0
2023-05-28,starter,BR,email,1.0,1.0
2023-05-28,starter,CA,email,1.0,0.0
2023-05-27,starter,BR,referral,1.0,1.0
2023-05-27,starter,BR,direct,1.0,1.0
2023-05-27,enterprise,FR,paid_search,1.0,0.0
2023-05-27,free,FR,referral,1.0,1.0
2023-05-27,starter,FR,organic,1.0,0.0
2023-05-27,pro,US,referral,1.0,1.0
2023-05-27,starter,US,referral,1.0,0.0
2023-05-27,enterprise,UK,direct,1.0,0.0
2023-05-27,pro,AU,referral,1.0,1.0
2023-05-27,starter,CA,direct,1.0,0.0
2023-05-27,pro,IN,direct,1.0,1.0
2023-05-27,starter,US,email,1.0,0.0
2023-05-27,pro,US,email,1.0,0.0
2023-05-27,enterprise,DE,email,1.0,0.0
2023-05-27,free,CA,email,1.0,1.0
2023-05-27,free,IN,direct,1.0,0.0
2023-05-26,enterprise,UK,email,1.0,0.0
2023-05-26,enterprise,US,email,1.0,0.0
2023-05-26,pro,US,direct,1.0,1.0
2023-05-26,starter,UK,email,1.0,1.0
2023-05-26,starter,BR,direct,1.0,1.0
2023-05-26,enterprise,US,direct,1.0,0.0
2023-05-26,enterprise,AU,organic,1.0,0.0
2023-05-26,enterprise,FR,direct,1.0,0.0
2023-05-26,pro,IN,organic,1.0,1.0
2023-05-25,free,AU,email,1.0,0.0
2023-05-25,starter,IN,referral,1.0,0.0
2023-05-25,free,IN,referral,1.0,0.0
2023-05-25,pro,FR,email,1.0,0.0
2023-05-25,starter,AU,paid_search,1.0,1.0
2023-05-25,pro,IN,email,1.0,0.0
2023-05-25,starter,AU,email,1.0,0.0
2023-05-25,pro,UK,email,1.0,1.0
2023-05-25,free,IN,organic,1.0,1.0
2023-05-25,enterprise,IN,referral,1.0,0.0
2023-05-25,pro,BR,referral,1.0,1.0
2023-05-25,free,UK,direct,1.0,1.0
2023-05-25,enterprise,DE,organic,1.0,1.0
2023-05-25,enterprise,CA,email,2.0,1.0
2023-05-25,starter,US,paid_search,1.0,1.0
2023-05-25,starter,DE,referral,1.0,1.0
2023-05-24,free,CA,organic,1.0,0.0
2023-05-24,enterprise,BR,email,1.0,1.0
2023-05-24,starter,DE,organic,1.0,1.0
2023-05-24,enterprise,BR,paid_search,1.0,0.0
2023-05-24,starter,CA,direct,2.0,2.0
2023-05-24,free,FR,email,1.0,0.0
2023-05-24,starter,DE,email,1.0,1.0
2023-05-24,enterprise,US,direct,1.0,0.0
2023-05-24,enterprise,CA,direct,1.0,1.0
2023-05-24,starter,FR,referral,1.0,0.0
2023-05-24,free,US,email,1.0,0.0
2023-05-24,starter,US,referral,1.0,0.0
2023-05-24,starter,UK,referral,1.0,1.0
2023-05-24,enterprise,IN,referral,1.0,0.0
2023-05-24,pro,AU,referral,1.0,0.0
2023-05-23,starter,CA,referral,1.0,1.0
2023-05-23,free,FR,email,1.0,1.0
2023-05-23,free,UK,paid_search,1.0,0.0
2023-05-23,free,AU,direct,2.0,1.0
2023-05-23,free,CA,paid_search,1.0,1.0
2023-05-23,starter,UK,email,1.0,1.0
2023-05-23,starter,US,organic,1.0,0.0
2023-05-23,enterprise,US,email,1.0,1.0
2023-05-23,starter,AU,email,1.0,1.0
2023-05-23,pro,US,email,1.0,1.0
2023-05-23,free,DE,organic,1.0,0.0
2023-05-23,pro,CA,direct,1.0,0.0
2023-05-23,free,IN,paid_search,1.0,1.0
2023-05-23,enterprise,BR,email,1.0,0.0
2023-05-23,starter,UK,referral,1.0,0.0
2023-05-23,enterprise,CA,organic,1.0,1.0
2023-05-23,enterprise,US,referral,1.0,1.0
2023-05-22,free,CA,direct,1.0,1.0
2023-05-22,enterprise,CA,email,1.0,1.0
2023-05-22,pro,BR,referral,1.0,0.0
2023-05-22,enterprise,BR,direct,2.0,1.0
