event_id,user_id,event_type,event_timestamp,session_id,properties
evt_003335,user_0677,api_call,2023-08-20 00:00:00,sess_01022,{}
evt_003336,user_0739,api_call,2023-12-04 00:00:00,sess_01164,{}
evt_003337,user_0260,page_view,2023-09-10 00:00:00,sess_02966,{}
evt_003338,user_0063,settings_change,2023-07-06 00:00:00,sess_00921,{}
evt_003339,user_0319,feature_used,2023-07-24 00:00:00,sess_01136,{}
evt_003340,user_0222,settings_change,2023-10-30 00:00:00,sess_02822,{}
evt_003341,user_0538,export,2023-04-24 00:00:00,sess_00812,{}
evt_003342,user_0836,login,2023-04-24 00:00:00,sess_01972,{}
evt_003343,user_0356,feature_used,2023-12-14 00:00:00,sess_00741,{}
evt_003344,user_0443,api_call,2023-04-02 00:00:00,sess_01949,{}
evt_003345,user_0023,settings_change,2023-07-11 00:00:00,sess_01879,{}
evt_003346,user_0253,feature_used,2023-06-15 00:00:00,sess_00198,{}
evt_003347,user_0860,feature_used,2023-01-15 00:00:00,sess_00368,{}
evt_003348,user_0374,api_call,2023-09-13 00:00:00,sess_02408,{}
evt_003349,user_0279,settings_change,2023-01-27 00:00:00,sess_00624,{}
evt_003350,user_0856,settings_change,2023-06-24 00:00:00,sess_00292,{}
evt_003351,user_0652,feature_used,2023-07-10 00:00:00,sess_01314,{}
evt_003352,user_0839,page_view,2023-09-22 00:00:00,sess_00374,{}
evt_003353,user_0861,settings_change,2023-06-26 00:00:00,sess_02931,{}
evt_003354,user_0764,settings_change,2023-05-11 00:00:00,sess_02921,{}
evt_003355,user_0113,api_call,2023-06-10 00:00:00,sess_00497,{}
evt_003356,user_0411,export,2023-03-30 00:00:00,sess_02661,{}
evt_003357,user_0290,export,2023-08-09 00:00:00,sess_01682,{}
evt_003358,user_0891,page_view,2023-10-02 00:00:00,sess_02934,{}
evt_003359,user_0330,legacy_click,2023-01-01 00:00:00,sess_00300,{}
evt_003360,user_0302,feature_used,2023-11-07 00:00:00,sess_01579,{}
evt_003361,user_0376,settings_change,2023-11-01 00:00:00,sess_00317,{}
evt_003362,user_0719,feature_used,2023-08-05 00:00:00,sess_02070,{}
evt_003363,user_0802,login,2023-01-23 00:00:00,sess_01166,{}
evt_003364,user_0437,settings_change,2023-01-26 00:00:00,sess_02458,{}
evt_003365,user_0870,login,2023-10-13 00:00:00,sess_02433,{}
evt_003366,user_0293,export,2023-07-17 00:00:00,sess_02143,{}
evt_003367,user_0533,export,2023-06-30 00:00:00,sess_02806,{}
evt_003368,user_0440,login,2023-06-29 00:00:00,sess_02707,{}
evt_003369,user_0350,export,2023-10-02 00:00:00,sess_01961,{}
evt_003370,user_0036,page_view,2023-03-21 00:00:00,sess_00642,{}
evt_003371,user_0758,settings_change,2023-02-27 00:00:00,sess_01190,{}
evt_003372,user_0664,feature_used,2023-06-30 00:00:00,sess_00073,{}
evt_003373,user_0233,settings_change,2023-01-15 00:00:00,sess_00204,{}
evt_003374,user_0634,export,2023-09-24 00:00:00,sess_02576,{}
evt_003375,user_0390,page_view,2023-06-27 00:00:00,sess_02248,{}
evt_003376,user_0483,page_view,2023-09-04 00:00:00,sess_00145,{}
evt_003377,user_0398,login,2023-08-02 00:00:00,sess_00281,{}
evt_003378,user_0353,export,2023-02-13 00:00:00,sess_01452,{}
evt_003379,user_0367,settings_change,2023-07-07 00:00:00,sess_01244,{}
evt_003380,user_0786,page_view,2023-11-17 00:00:00,sess_00859,{}
evt_003381,user_0153,page_view,2023-03-10 00:00:00,sess_01418,{}
evt_003382,user_0794,feature_used,2023-08-29 00:00:00,sess_01975,{}
evt_003383,user_0019,settings_change,2023-07-13 00:00:00,sess_02283,{}
evt_003384,user_0621,feature_used,2023-02-25 00:00:00,sess_02243,{}
evt_003385,user_0161,page_view,2023-03-15 00:00:00,sess_00236,{}
evt_003386,user_0393,api_call,2023-01-13 00:00:00,sess_01402,{}
evt_003387,user_0033,login,2023-01-19 00:00:00,sess_02401,{}
evt_003388,user_0882,feature_used,2023-09-11 00:00:00,sess_01877,{}
evt_003389,user_0535,export,2023-07-13 00:00:00,sess_00879,{}
evt_003390,,api_call,2023-04-23 00:00:00,sess_00113,{}
evt_003391,user_0082,api_call,2023-03-22 00:00:00,sess_02534,{}
evt_003392,user_0019,export,2024-01-01 00:00:00,sess_01793,{}
evt_003393,user_0593,settings_change,2023-05-19 00:00:00,sess_01588,{}
evt_003394,user_0651,export,2023-07-03 00:00:00,sess_02481,{}
evt_003395,user_0164,feature_used,2023-08-20 00:00:00,sess_01656,{}
evt_003396,user_0173,feature_used,2023-03-08 00:00:00,sess_01176,{}
evt_003397,user_0401,settings_change,2023-02-22 00:00:00,sess_00323,{}
evt_003398,user_0544,login,2023-05-15 00:00:00,sess_02116,{}
evt_003399,user_0173,login,2023-01-07 00:00:00,sess_01691,{}
evt_003400,user_0045,settings_change,2023-02-28 00:00:00,sess_02373,{}
evt_003401,user_0552,login,2023-05-22 00:00:00,sess_02516,{}
evt_003402,user_0584,export,2023-08-02 00:00:00,sess_00576,{}
evt_003403,user_0643,api_call,2023-05-25 00:00:00,sess_00637,{}
evt_003404,,feature_used,2023-05-13 00:00:00,sess_00612,{}
evt_003405,user_0571,export,2023-02-06 00:00:00,sess_01891,{}
evt_003406,user_0079,api_call,2023-04-26 00:00:00,sess_00451,{}
evt_003407,user_0033,settings_change,2023-12-14 00:00:00,sess_02406,{}
evt_003408,user_0963,api_call,2023-11-06 00:00:00,sess_02351,{}
evt_003409,user_0402,page_view,2023-08-21 00:00:00,sess_02054,{}
evt_003410,user_0780,page_view,2023-10-25 00:00:00,sess_01292,{}
evt_003411,user_0397,settings_change,2023-03-15 00:00:00,sess_01992,{}
evt_003412,user_0579,settings_change,2023-05-29 00:00:00,sess_00903,{}
evt_003413,user_0293,page_view,2023-02-05 00:00:00,sess_00455,{}
evt_003414,user_0894,login,2023-06-09 00:00:00,sess_00352,{}
evt_003415,user_0243,feature_used,2023-03-01 00:00:00,sess_02406,{}
evt_003416,user_0324,api_call,2023-09-15 00:00:00,sess_00006,{}
evt_003417,user_0287,page_view,2023-07-17 00:00:00,sess_01213,{}
evt_003418,user_0528,export,2023-02-05 00:00:00,sess_00429,{}
evt_003419,user_0845,api_call,2023-07-19 00:00:00,sess_01941,{}
evt_003420,user_0801,feature_used,2023-12-05 00:00:00,sess_01101,{}
evt_003421,user_0475,settings_change,2023-04-24 00:00:00,sess_01843,{}
evt_003422,user_0650,settings_change,2023-09-26 00:00:00,sess_02476,{}
evt_003423,user_0258,login,2023-04-28 00:00:00,sess_02519,{}
evt_003424,user_0195,settings_change,2023-06-03 00:00:00,sess_01579,{}
evt_003425,,feature_used,2023-08-19 00:00:00,sess_00268,{}
evt_003426,user_0583,page_view,2023-07-23 00:00:00,sess_02808,{}
evt_003427,user_0084,page_view,2023-11-05 00:00:00,sess_01362,{}
evt_003428,user_0824,page_view,2023-04-26 00:00:00,sess_01592,{}
evt_003429,user_0022,page_view,2023-05-29 00:00:00,sess_01901,{}
evt_003430,user_0916,login,2023-11-22 00:00:00,sess_02126,{}
evt_003431,user_0533,api_call,2023-08-28 00:00:00,sess_02661,{}
evt_003432,user_0846,page_view,2023-01-28 00:00:00,sess_01920,{}
evt_003433,,page_view,2023-04-24 00:00:00,sess_01283,{}
evt_003434,user_0324,login,2023-04-14 00:00:00,sess_02162,{}
evt_003435,user_0975,page_view,2023-10-21 00:00:00,sess_01734,{}
evt_003436,user_0038,api_call,2023-03-29 00:00:00,sess_01174,{}
evt_003437,user_0989,api_call,2023-10-31 00:00:00,sess_01145,{}
evt_003438,user_0244,settings_change,2023-06-05 00:00:00,sess_02992,{}
evt_003439,user_0735,api_call,2023-03-24 00:00:00,sess_00447,{}
evt_003440,user_0713,page_view,2023-04-30 00:00:00,sess_00006,{}
evt_003441,user_0793,page_view,2023-12-22 00:00:00,sess_00738,{}
evt_003442,user_0423,api_call,2023-07-17 00:00:00,sess_02513,{}
evt_003443,user_0870,export,2023-08-21 00:00:00,sess_01243,{}
evt_003444,user_0728,feature_used,2023-09-11 00:00:00,sess_00624,{}
evt_003445,user_0205,settings_change,2023-06-28 00:00:00,sess_01350,{}
evt_003446,user_0255,login,2023-09-03 00:00:00,sess_01590,{}
evt_003447,user_0696,page_view,2023-02-10 00:00:00,sess_02362,{}
evt_003448,user_0128,export,2023-07-19 00:00:00,sess_00137,{}
evt_003449,user_0383,api_call,2023-02-21 00:00:00,sess_00938,{}
evt_003450,user_0484,login,2023-03-04 00:00:00,sess_01389,{}
evt_003451,user_0731,login,2023-04-07 00:00:00,sess_01078,{}
evt_003452,user_0420,feature_used,2023-10-01 00:00:00,sess_01835,{}
evt_003453,,api_call,2023-11-18 00:00:00,sess_01478,{}
evt_003454,user_0886,feature_used,2023-05-02 00:00:00,sess_00542,{}
evt_003455,user_0879,page_view,2023-07-22 00:00:00,sess_02389,{}
evt_003456,user_0379,api_call,2023-11-29 00:00:00,sess_00098,{}
evt_003457,user_0181,export,2023-01-04 00:00:00,sess_00329,{}
evt_003458,user_0834,page_view,2023-01-29 00:00:00,sess_01339,{}
evt_003459,user_0435,page_view,2023-08-24 00:00:00,sess_01057,{}
evt_003460,user_0808,settings_change,2023-09-21 00:00:00,sess_00360,{}
evt_003461,user_0002,page_view,2023-10-12 00:00:00,sess_02684,{}
evt_003462,user_0557,api_call,2023-07-12 00:00:00,sess_00210,{}
evt_003463,user_0720,settings_change,2023-07-27 00:00:00,sess_00806,{}
evt_003464,user_0228,page_view,2023-12-07 00:00:00,sess_00512,{}
evt_003465,user_0931,export,2023-05-06 00:00:00,sess_01487,{}
evt_003466,user_0759,export,2023-03-12 00:00:00,sess_02173,{}
evt_003467,user_0918,feature_used,2023-04-20 00:00:00,sess_02979,{}
evt_003468,user_0860,api_call,2023-07-16 00:00:00,sess_02580,{}
evt_003469,user_0752,feature_used,2023-03-21 00:00:00,sess_01073,{}
evt_003470,user_0723,settings_change,2023-05-03 00:00:00,sess_00776,{}
evt_003471,user_0657,login,2023-07-31 00:00:00,sess_01122,{}
evt_003472,,feature_used,2023-10-23 00:00:00,sess_02921,{}
evt_003473,user_0239,settings_change,2023-06-25 00:00:00,sess_02186,{}
evt_003474,user_0929,settings_change,2023-08-21 00:00:00,sess_01559,{}
evt_003475,user_0252,export,2023-11-06 00:00:00,sess_01315,{}
evt_003476,user_0173,feature_used,2023-11-11 00:00:00,sess_01054,{}
evt_003477,user_0717,login,2023-05-08 00:00:00,sess_01759,{}
evt_003478,user_0765,login,2023-02-27 00:00:00,sess_01267,{}
evt_003479,user_0232,feature_used,2023-05-12 00:00:00,sess_02899,{}
evt_003480,user_0335,login,2023-02-13 00:00:00,sess_02878,{}
evt_003481,user_0708,settings_change,2023-01-29 00:00:00,sess_01592,{}
evt_003482,user_0174,export,2023-11-09 00:00:00,sess_01460,{}
evt_003483,user_0721,feature_used,2023-05-17 00:00:00,sess_01917,{}
evt_003484,user_0432,feature_used,2023-07-23 00:00:00,sess_00093,{}
evt_003485,user_0199,api_call,2023-02-07 00:00:00,sess_00028,{}
evt_003486,user_0334,api_call,2023-10-29 00:00:00,sess_01919,{}
evt_003487,user_0755,export,2023-10-20 00:00:00,sess_01471,{}
evt_003488,user_0892,login,2023-06-27 00:00:00,sess_02636,{}
evt_003489,user_0266,settings_change,2023-12-16 00:00:00,sess_00264,{}
evt_003490,user_0226,export,2023-08-22 00:00:00,sess_02911,{}
evt_003491,user_0154,api_call,2023-12-01 00:00:00,sess_01766,{}
evt_003492,user_0168,api_call,2023-05-30 00:00:00,sess_00657,{}
evt_003493,user_0032,page_view,2023-07-05 00:00:00,sess_00132,{}
evt_003494,user_0533,settings_change,2023-03-27 00:00:00,sess_02612,{}
evt_003495,user_0536,export,2023-03-29 00:00:00,sess_01933,{}
evt_003496,user_0547,login,2023-03-29 00:00:00,sess_00941,{}
evt_003497,user_0369,api_call,2023-03-18 00:00:00,sess_01934,{}
evt_003498,user_0066,login,2023-01-12 00:00:00,sess_00565,{}
evt_003499,user_0265,settings_change,2023-12-16 00:00:00,sess_02008,{}
evt_003500,user_0450,feature_used,2023-06-17 00:00:00,sess_02559,{}
evt_003501,user_0342,api_call,2023-12-17 00:00:00,sess_00076,{}
evt_003502,user_0927,page_view,2023-02-28 00:00:00,sess_02821,{}
evt_003503,user_0268,settings_change,2023-08-08 00:00:00,sess_02827,{}
evt_003504,user_0219,export,2023-08-20 00:00:00,sess_00986,{}
evt_003505,user_0161,settings_change,2023-04-29 00:00:00,sess_00780,{}
evt_003506,user_0716,feature_used,2023-11-24 00:00:00,sess_01872,{}
evt_003507,user_0214,login,2023-08-11 00:00:00,sess_02295,{}
evt_003508,user_0636,page_view,2023-12-30 00:00:00,sess_00508,{}
evt_003509,user_0942,export,2023-10-13 00:00:00,sess_02770,{}
evt_003510,user_0260,feature_used,2023-05-11 00:00:00,sess_01036,{}
evt_003511,user_0020,export,2023-07-20 00:00:00,sess_01902,{}
evt_003512,,settings_change,2023-05-29 00:00:00,sess_02263,{}
evt_003513,user_0344,settings_change,2023-09-08 00:00:00,sess_00585,{}
evt_003514,user_0432,settings_change,2023-01-02 00:00:00,sess_01212,{}
evt_003515,user_0376,page_view,2023-01-10 00:00:00,sess_01671,{}
evt_003516,user_0739,export,2023-04-10 00:00:00,sess_00666,{}
evt_003517,user_0391,feature_used,2023-12-23 00:00:00,sess_02707,{}
evt_003518,user_0579,page_view,2023-10-08 00:00:00,sess_02654,{}
evt_003519,user_0317,feature_used,2023-05-19 00:00:00,sess_02865,{}
evt_003520,user_0319,export,2023-03-31 00:00:00,sess_02771,{}
evt_003521,user_0381,page_view,2023-02-14 00:00:00,sess_01351,{}
evt_003522,user_0855,api_call,2023-12-18 00:00:00,sess_00744,{}
evt_003523,user_0738,login,2023-04-01 00:00:00,sess_00906,{}
evt_003524,user_0465,api_call,2023-01-10 00:00:00,sess_01044,{}
evt_003525,user_0376,login,2023-09-17 00:00:00,sess_02429,{}
evt_003526,user_0875,login,2023-06-08 00:00:00,sess_02496,{}
evt_003527,user_0230,api_call,2023-06-18 00:00:00,sess_01209,{}
evt_003528,user_0382,login,2023-01-24 00:00:00,sess_01445,{}
evt_003529,user_0463,api_call,2023-11-03 00:00:00,sess_00362,{}
evt_003530,user_0197,export,2023-10-08 00:00:00,sess_02903,{}
evt_003531,user_0346,export,2023-03-15 00:00:00,sess_01025,{}
evt_003532,user_0907,settings_change,2023-07-19 00:00:00,sess_02335,{}
evt_003533,user_0888,api_call,2023-10-20 00:00:00,sess_00160,{}
evt_003534,user_0112,api_call,2023-03-27 00:00:00,sess_00841,{}
evt_003535,user_0743,login,2023-07-12 00:00:00,sess_02106,{}
evt_003536,user_0479,export,2023-02-06 00:00:00,sess_02080,{}
evt_003537,user_0930,login,2023-04-27 00:00:00,sess_02031,{}
evt_003538,user_0945,page_view,2023-05-07 00:00:00,sess_02344,{}
evt_003539,user_0671,export,2023-11-01 00:00:00,sess_00431,{}
evt_003540,user_0973,api_call,2023-01-25 00:00:00,sess_02134,{}
evt_003541,user_0784,login,2023-12-13 00:00:00,sess_00597,{}
evt_003542,user_0769,settings_change,2023-10-15 00:00:00,sess_01625,{}
evt_003543,user_0108,login,2023-05-13 00:00:00,sess_01915,{}
evt_003544,user_0254,page_view,2023-10-19 00:00:00,sess_00017,{}
evt_003545,user_0520,login,2023-10-26 00:00:00,sess_02982,{}
evt_003546,user_0310,api_call,2023-12-17 00:00:00,sess_01035,{}
evt_003547,user_0324,api_call,2023-01-23 00:00:00,sess_02382,{}
evt_003548,user_0178,settings_change,2023-07-17 00:00:00,sess_01407,{}
evt_003549,user_0243,api_call,2023-07-01 00:00:00,sess_02824,{}
evt_003550,user_0981,settings_change,2023-06-24 00:00:00,sess_02112,{}
evt_003551,user_0642,login,2023-11-17 00:00:00,sess_02326,{}
evt_003552,user_0484,login,2023-10-21 00:00:00,sess_02074,{}
evt_003553,user_0471,login,2023-12-11 00:00:00,sess_01707,{}
evt_003554,user_0835,login,2023-09-02 00:00:00,sess_00894,{}
evt_003555,user_0710,page_view,2023-12-22 00:00:00,sess_01814,{}
evt_003556,user_0101,settings_change,2023-08-27 00:00:00,sess_02811,{}
evt_003557,user_0202,api_call,2023-11-25 00:00:00,sess_02015,{}
evt_003558,user_0228,export,2023-03-18 00:00:00,sess_02931,{}
evt_003559,user_0336,api_call,2023-04-07 00:00:00,sess_02408,{}
evt_003560,user_0134,login,2023-01-23 00:00:00,sess_00919,{}
evt_003561,user_0143,settings_change,2023-06-11 00:00:00,sess_01879,{}
evt_003562,user_0728,settings_change,2023-03-02 00:00:00,sess_01846,{}
evt_003563,user_0623,settings_change,2023-03-13 00:00:00,sess_01098,{}
evt_003564,user_0077,api_call,2023-11-10 00:00:00,sess_00137,{}
evt_003565,user_0744,api_call,2023-06-26 00:00:00,sess_00172,{}
evt_003566,user_0155,page_view,2023-02-28 00:00:00,sess_00302,{}
evt_003567,user_0323,api_call,2023-07-04 00:00:00,sess_01926,{}
evt_003568,user_0114,feature_used,2023-10-16 00:00:00,sess_02715,{}
evt_003569,user_0667,feature_used,2023-01-08 00:00:00,sess_00122,{}
evt_003570,user_0424,page_view,2023-03-28 00:00:00,sess_02217,{}
evt_003571,user_0688,settings_change,2023-07-06 00:00:00,sess_01161,{}
evt_003572,user_0728,api_call,2023-01-03 00:00:00,sess_01515,{}
evt_003573,user_0984,api_call,2023-01-27 00:00:00,sess_00870,{}
evt_003574,user_0448,page_view,2023-09-07 00:00:00,sess_02754,{}
evt_003575,user_0831,feature_used,2023-03-12 00:00:00,sess_00786,{}
evt_003576,user_0631,page_view,2023-07-30 00:00:00,sess_02129,{}
evt_003577,user_0777,feature_used,2023-07-13 00:00:00,sess_00583,{}
evt_003578,user_0444,login,2023-12-18 00:00:00,sess_00255,{}
evt_003579,user_0393,api_call,2023-07-25 00:00:00,sess_02481,{}
evt_003580,user_0675,export,2023-02-04 00:00:00,sess_00442,{}
evt_003581,user_0058,feature_used,2023-04-17 00:00:00,sess_02506,{}
evt_003582,user_0456,login,2023-03-25 00:00:00,sess_00747,{}
evt_003583,user_0578,settings_change,2023-05-02 00:00:00,sess_00948,{}
evt_003584,user_0667,page_view,2023-03-22 00:00:00,sess_01548,{}
evt_003585,user_0641,feature_used,2023-06-22 00:00:00,sess_01968,{}
evt_003586,user_0181,export,2023-01-29 00:00:00,sess_00596,{}
evt_003587,user_0685,export,2023-05-24 00:00:00,sess_00222,{}
evt_003588,user_0652,login,2023-10-05 00:00:00,sess_01823,{}
evt_003589,user_0933,login,2023-02-01 00:00:00,sess_00618,{}
evt_003590,user_0693,login,2023-01-14 00:00:00,sess_01727,{}
evt_003591,user_0580,page_view,2023-05-13 00:00:00,sess_01717,{}
evt_003592,user_0608,api_call,2023-05-19 00:00:00,sess_00054,{}
evt_003593,user_0436,settings_change,2023-11-28 00:00:00,sess_01087,{}
evt_003594,user_0728,settings_change,2023-06-25 00:00:00,sess_01889,{}
evt_003595,user_0577,export,2023-08-29 00:00:00,sess_02197,{}
evt_003596,user_0462,page_view,2023-12-24 00:00:00,sess_01707,{}
evt_003597,user_0490,export,2023-01-28 00:00:00,sess_00583,{}
evt_003598,user_0539,login,2023-03-20 00:00:00,sess_00636,{}
evt_003599,user_0063,login,2023-03-17 00:00:00,sess_02948,{}
evt_003600,user_0676,export,2023-08-13 00:00:00,sess_01400,{}
evt_003601,user_0515,page_view,2023-08-06 00:00:00,sess_01586,{}
evt_003602,user_0417,login,2023-04-14 00:00:00,sess_02627,{}
evt_003603,user_0318,export,2023-10-23 00:00:00,sess_00263,{}
evt_003604,user_0611,login,2023-03-05 00:00:00,sess_01076,{}
evt_003605,user_0718,api_call,2023-07-11 00:00:00,sess_01107,{}
evt_003606,user_0418,page_view,2023-11-06 00:00:00,sess_02279,{}
evt_003607,user_0583,page_view,2023-01-02 00:00:00,sess_01931,{}
evt_003608,,login,2023-12-17 00:00:00,sess_00421,{}
evt_003609,user_0041,export,2023-02-22 00:00:00,sess_01931,{}
evt_003610,user_0060,api_call,2023-08-06 00:00:00,sess_01528,{}
evt_003611,user_0627,export,2023-03-19 00:00:00,sess_01203,{}
evt_003612,user_0702,page_view,2023-02-04 00:00:00,sess_02338,{}
evt_003613,user_0053,settings_change,2023-02-24 00:00:00,sess_01484,{}
evt_003614,user_0184,page_view,2023-03-18 00:00:00,sess_01184,{}
evt_003615,user_0171,settings_change,2023-11-17 00:00:00,sess_02797,{}
evt_003616,user_0034,page_view,2023-12-12 00:00:00,sess_01928,{}
evt_003617,user_0656,login,2023-11-28 00:00:00,sess_02838,{}
evt_003618,user_0899,api_call,2023-11-03 00:00:00,sess_02438,{}
evt_003619,user_0472,settings_change,2023-03-27 00:00:00,sess_01572,{}
evt_003620,user_0713,login,2023-05-13 00:00:00,sess_00679,{}
evt_003621,user_0086,export,2023-06-28 00:00:00,sess_01806,{}
evt_003622,user_0985,settings_change,2023-02-17 00:00:00,sess_01879,{}
evt_003623,user_0644,feature_used,2023-08-05 00:00:00,sess_02349,{}
evt_003624,user_0720,login,2023-10-01 00:00:00,sess_02770,{}
evt_003625,user_0804,page_view,2023-06-13 00:00:00,sess_00363,{}
evt_003626,user_0478,api_call,2023-01-24 00:00:00,sess_01222,{}
evt_003627,user_0410,login,2023-05-21 00:00:00,sess_02508,{}
evt_003628,user_0060,feature_used,2023-06-22 00:00:00,sess_00701,{}
evt_003629,user_0047,settings_change,2023-05-11 00:00:00,sess_00110,{}
evt_003630,user_0606,login,2023-04-04 00:00:00,sess_00998,{}
evt_003631,user_0461,settings_change,2023-02-19 00:00:00,sess_02833,{}
evt_003632,user_0953,settings_change,2023-12-21 00:00:00,sess_01026,{}
evt_003633,user_0444,login,2023-12-09 00:00:00,sess_02444,{}
evt_003634,user_0173,page_view,2023-10-23 00:00:00,sess_02049,{}
evt_003635,user_0054,settings_change,2023-12-22 00:00:00,sess_01127,{}
evt_003636,user_0890,legacy_click,2023-01-21 00:00:00,sess_02690,{}
evt_003637,user_0277,feature_used,2023-09-11 00:00:00,sess_00550,{}
evt_003638,,api_call,2023-03-25 00:00:00,sess_01984,{}
evt_003639,user_0575,page_view,2023-03-14 00:00:00,sess_01155,{}
evt_003640,user_0716,api_call,2023-10-04 00:00:00,sess_01250,{}
evt_003641,user_0307,feature_used,2023-08-22 00:00:00,sess_02954,{}
evt_003642,user_0264,settings_change,2023-04-03 00:00:00,sess_01761,{}
evt_003643,user_0192,export,2023-01-25 00:00:00,sess_00591,{}
evt_003644,user_0939,feature_used,2023-08-08 00:00:00,sess_02063,{}
evt_003645,user_0650,export,2023-10-05 00:00:00,sess_01928,{}
evt_003646,user_0291,api_call,2023-08-20 00:00:00,sess_00966,{}
evt_003647,user_0119,login,2023-03-11 00:00:00,sess_02381,{}
evt_003648,user_0223,export,2023-01-02 00:00:00,sess_02467,{}
evt_003649,user_0729,export,2023-02-02 00:00:00,sess_00856,{}
evt_003650,user_0938,feature_used,2023-01-14 00:00:00,sess_01142,{}
evt_003651,user_0553,api_call,2023-09-03 00:00:00,sess_01729,{}
evt_003652,user_0702,api_call,2023-02-05 00:00:00,sess_02271,{}
evt_003653,user_0141,settings_change,2023-05-03 00:00:00,sess_01907,{}
evt_003654,user_0438,api_call,2023-09-23 00:00:00,sess_01295,{}
evt_003655,user_0105,export,2023-12-28 00:00:00,sess_02604,{}
evt_003656,user_0253,feature_used,2023-08-14 00:00:00,sess_02665,{}
evt_003657,user_0951,export,2023-07-31 00:00:00,sess_00664,{}
evt_003658,user_0477,api_call,2023-02-02 00:00:00,sess_02563,{}
evt_003659,user_0570,settings_change,2023-10-06 00:00:00,sess_02000,{}
evt_003660,user_0836,page_view,2023-08-02 00:00:00,sess_02855,{}
evt_003661,user_0363,login,2023-06-19 00:00:00,sess_01543,{}
evt_003662,user_0453,api_call,2023-06-01 00:00:00,sess_00118,{}
evt_003663,user_0894,login,2023-04-01 00:00:00,sess_00312,{}
evt_003664,user_0957,settings_change,2023-10-04 00:00:00,sess_02393,{}
evt_003665,user_0968,api_call,2023-11-11 00:00:00,sess_02414,{}
evt_003666,user_0636,login,2023-03-31 00:00:00,sess_00641,{}
evt_003667,user_0879,login,2023-08-18 00:00:00,sess_00632,{}
evt_003668,user_0082,settings_change,2023-12-12 00:00:00,sess_02527,{}
evt_003669,user_0906,export,2023-03-27 00:00:00,sess_00653,{}
evt_003670,user_0217,export,2023-09-25 00:00:00,sess_00520,{}
evt_003671,user_0973,settings_change,2023-07-19 00:00:00,sess_02219,{}
evt_003672,user_0815,api_call,2023-03-15 00:00:00,sess_01552,{}
evt_003673,user_0756,feature_used,2023-09-16 00:00:00,sess_02299,{}
evt_003674,user_0281,export,2023-01-04 00:00:00,sess_02728,{}
evt_003675,user_0862,feature_used,2023-11-21 00:00:00,sess_02608,{}
evt_003676,user_0502,feature_used,2023-08-06 00:00:00,sess_02664,{}
evt_003677,user_0842,export,2024-01-01 00:00:00,sess_01044,{}
evt_003678,user_0355,login,2023-10-27 00:00:00,sess_00250,{}
evt_003679,user_0813,export,2023-11-22 00:00:00,sess_00519,{}
evt_003680,user_0360,export,2023-01-12 00:00:00,sess_00669,{}
evt_003681,user_0043,settings_change,2023-06-19 00:00:00,sess_01190,{}
evt_003682,user_0546,login,2023-12-25 00:00:00,sess_02371,{}
evt_003683,user_0934,export,2023-05-31 00:00:00,sess_01703,{}
evt_003684,user_0585,login,2023-02-05 00:00:00,sess_02392,{}
evt_003685,user_0822,api_call,2023-11-27 00:00:00,sess_02162,{}
evt_003686,user_0824,api_call,2023-01-06 00:00:00,sess_02110,{}
evt_003687,user_0940,api_call,2023-08-09 00:00:00,sess_00935,{}
evt_003688,user_0745,feature_used,2023-02-06 00:00:00,sess_01161,{}
evt_003689,user_0345,api_call,2023-12-20 00:00:00,sess_00044,{}
evt_003690,user_0443,feature_used,2023-11-11 00:00:00,sess_02387,{}
evt_003691,user_0710,api_call,2023-08-04 00:00:00,sess_02000,{}
evt_003692,user_0668,login,2023-04-16 00:00:00,sess_00528,{}
evt_003693,user_0049,feature_used,2023-05-06 00:00:00,sess_00119,{}
evt_003694,user_0253,settings_change,2023-09-13 00:00:00,sess_01540,{}
evt_003695,user_0234,feature_used,2023-10-09 00:00:00,sess_01313,{}
evt_003696,user_0575,page_view,2023-12-11 00:00:00,sess_01500,{}
evt_003697,user_0216,export,2023-04-12 00:00:00,sess_01878,{}
evt_003698,user_0668,settings_change,2023-03-26 00:00:00,sess_01888,{}
evt_003699,user_0333,export,2023-08-09 00:00:00,sess_01508,{}
evt_003700,user_0959,login,2023-06-01 00:00:00,sess_01396,{}
evt_003701,user_0643,login,2023-07-08 00:00:00,sess_01404,{}
evt_003702,user_0681,feature_used,2023-07-18 00:00:00,sess_02909,{}
evt_003703,user_0463,page_view,2023-07-06 00:00:00,sess_00305,{}
evt_003704,user_0656,api_call,2023-12-20 00:00:00,sess_02715,{}
evt_003705,user_0148,page_view,2023-12-09 00:00:00,sess_02051,{}
evt_003706,user_0795,page_view,2023-06-10 00:00:00,sess_00275,{}
evt_003707,user_0743,feature_used,2023-07-11 00:00:00,sess_02911,{}
evt_003708,user_0155,page_view,2023-01-21 00:00:00,sess_01940,{}
evt_003709,user_0802,login,2023-08-26 00:00:00,sess_02101,{}
evt_003710,user_0574,feature_used,2023-01-30 00:00:00,sess_02986,{}
evt_003711,user_0897,feature_used,2023-02-16 00:00:00,sess_01166,{}
evt_003712,user_0298,page_view,2023-03-30 00:00:00,sess_01788,{}
evt_003713,user_0676,page_view,2023-02-16 00:00:00,sess_02935,{}
evt_003714,user_0578,page_view,2023-12-04 00:00:00,sess_01959,{}
evt_003715,user_0611,login,2023-01-14 00:00:00,sess_01960,{}
evt_003716,user_0264,page_view,2023-12-02 00:00:00,sess_00631,{}
