payment_id,user_id,subscription_id,amount_usd,currency,refund_flag,payment_date,payment_method
pay_02573,user_0552,sub_0551,149,USD,False,2023-05-14,ach
pay_02574,user_0552,sub_0551,149,USD,False,2023-07-29,ach
pay_02575,user_0552,sub_0551,149,USD,False,2023-05-10,card
pay_02576,user_0554,sub_0553,49,USD,False,2023-01-16,ach
pay_02577,user_0554,sub_0553,49,USD,False,2023-11-03,card
pay_02578,user_0554,sub_0553,49,USD,False,2023-11-06,wire
pay_02579,user_0554,sub_0553,49,USD,False,2023-12-05,ach
pay_02580,user_0554,sub_0553,49,USD,False,2023-04-01,wire
pay_02581,user_0556,sub_0555,149,USD,False,2023-11-19,card
pay_02582,user_0556,sub_0555,149,USD,False,2023-10-09,card
pay_02583,user_0556,sub_0555,149,USD,False,2023-09-04,ach
pay_02584,user_0557,sub_0556,599,USD,False,2023-05-02,wire
pay_02585,user_0557,sub_0556,599,USD,False,2023-03-19,wire
pay_02586,user_0557,sub_0556,599,USD,False,2023-12-05,card
pay_02587,user_0557,sub_0556,599,USD,False,2023-12-13,card
pay_02588,user_0557,sub_0556,599,USD,False,2023-06-12,wire
pay_02589,user_0557,sub_0556,599,USD,False,2023-11-07,ach
pay_02590,user_0557,sub_0556,599,USD,False,2023-02-11,ach
pay_02591,user_0557,sub_0556,599,USD,False,2023-02-04,card
pay_02592,user_0557,sub_0556,599,USD,False,2023-09-10,ach
pay_02593,user_0557,sub_0556,599,USD,False,2023-06-13,card
pay_02594,user_0558,sub_0557,49,USD,False,2023-11-25,ach
pay_02595,user_0558,sub_0557,49,USD,False,2023-03-04,card
pay_02596,user_0558,sub_0557,49,USD,False,2023-05-25,wire
pay_02597,user_0558,sub_0557,49,USD,False,2023-04-08,wire
pay_02598,user_0558,sub_0557,49,USD,False,2023-09-23,card
pay_02599,user_0558,sub_0557,49,USD,False,2023-03-14,card
pay_02600,user_0558,sub_0557,49,USD,False,2023-09-03,ach
pay_02601,user_0558,sub_0557,49,USD,False,2023-07-13,wire
pay_02602,user_0558,sub_0557,49,USD,False,2023-07-19,ach
pay_02603,user_0558,sub_0557,49,USD,False,2023-09-22,card
pay_02604,user_0558,sub_0557,49,USD,False,2023-01-24,ach
pay_02605,user_0559,sub_0558,149,USD,False,2023-01-13,card
pay_02606,user_0559,sub_0558,149,USD,False,2023-08-23,card
pay_02607,user_0559,sub_0558,149,USD,False,2023-10-23,ach
pay_02608,user_0559,sub_0558,149,USD,False,2023-06-08,card
pay_02609,user_0559,sub_0558,149,USD,False,2023-07-09,ach
pay_02610,user_0559,sub_0558,149,USD,False,2023-10-10,card
pay_02611,user_0559,sub_0558,149,USD,False,2023-01-30,wire
pay_02612,user_0559,sub_0558,149,USD,False,2023-06-19,card
pay_02613,user_0559,sub_0558,149,USD,False,2023-01-01,wire
pay_02614,user_0559,sub_0558,149,USD,False,2023-07-03,ach
pay_02615,user_0559,sub_0558,149,USD,False,2023-09-13,wire
pay_02616,user_0560,sub_0559,-49,USD,False,2023-12-16,wire
pay_02617,user_0561,sub_0560,49,USD,False,2023-03-09,wire
pay_02618,user_0561,sub_0560,49,USD,False,2023-08-23,card
pay_02619,user_0561,sub_0560,49,USD,False,2023-03-03,ach
pay_02620,user_0561,sub_0560,49,USD,False,2023-01-19,card
pay_02621,user_0561,sub_0560,-49,USD,False,2023-02-22,ach
pay_02622,user_0561,sub_0560,49,USD,False,2023-12-12,wire
pay_02623,user_0561,sub_0560,49,USD,False,2023-10-12,card
pay_02624,user_0561,sub_0560,49,USD,False,2023-07-29,card
pay_02625,user_0562,sub_0561,49,USD,False,2023-10-13,wire
pay_02626,user_0562,sub_0561,49,USD,False,2023-07-16,card
pay_02627,user_0562,sub_0561,49,USD,False,2023-02-24,wire
pay_02628,user_0562,sub_0561,49,USD,False,2023-07-19,wire
pay_02629,user_0562,sub_0561,-49,USD,False,2023-10-24,card
pay_02630,user_0562,sub_0561,49,USD,False,2023-02-02,wire
pay_02631,user_0562,sub_0561,49,USD,False,2023-08-01,wire
pay_02632,user_0562,sub_0561,49,USD,False,2023-04-11,wire
pay_02633,user_0562,sub_0561,49,USD,False,2023-07-12,card
pay_02634,user_0563,sub_0562,599,USD,False,2023-02-12,ach
pay_02635,user_0563,sub_0562,599,USD,False,2023-05-01,card
pay_02636,user_0563,sub_0562,599,USD,False,2023-04-02,ach
pay_02637,user_0563,sub_0562,599,USD,False,2023-10-14,wire
pay_02638,user_0563,sub_0562,599,USD,False,2023-10-19,ach
pay_02639,user_0563,sub_0562,599,USD,False,2023-04-14,ach
pay_02640,user_0563,sub_0562,599,USD,False,2023-11-10,ach
pay_02641,user_0563,sub_0562,599,USD,False,2023-01-17,wire
pay_02642,user_0563,sub_0562,599,USD,False,2023-12-19,wire
pay_02643,user_0563,sub_0562,599,USD,False,2023-06-28,card
pay_02644,user_0563,sub_0562,599,USD,False,2023-04-22,wire
pay_02645,user_0563,sub_0562,599,USD,False,2023-09-01,wire
pay_02646,user_0564,sub_0563,599,USD,False,2023-09-24,card
pay_02647,user_0564,sub_0563,599,USD,False,2023-03-01,wire
pay_02648,user_0564,sub_0563,599,USD,False,2023-03-13,wire
pay_02649,user_0564,sub_0563,599,USD,False,2023-06-05,card
pay_02650,user_0564,sub_0563,599,USD,False,2023-01-26,ach
pay_02651,user_0564,sub_0563,599,USD,False,2023-06-15,wire
pay_02652,user_0564,sub_0563,599,USD,False,2023-01-11,wire
pay_02653,user_0565,sub_0564,49,USD,False,2023-03-30,wire
pay_02654,user_0565,sub_0564,49,USD,False,2023-12-07,wire
pay_02655,user_0565,sub_0564,49,USD,False,2023-01-09,ach
pay_02656,user_0565,sub_0564,49,USD,False,2023-07-23,card
pay_02657,user_0565,sub_0564,49,EUR,False,2023-11-13,card
pay_02658,user_0565,sub_0564,49,USD,False,2023-12-01,wire
pay_02659,user_0565,sub_0564,49,USD,False,2023-02-20,card
pay_02660,user_0565,sub_0564,49,USD,False,2023-12-29,card
pay_02661,user_0565,sub_0564,49,USD,False,2023-08-12,wire
pay_02662,user_0566,sub_0565,149,USD,False,2023-11-09,card
pay_02663,user_0568,sub_0567,49,USD,False,2023-04-10,ach
pay_02664,user_0568,sub_0567,49,USD,False,2023-07-24,wire
pay_02665,user_0568,sub_0567,49,USD,False,2023-01-25,card
pay_02666,user_0568,sub_0567,49,USD,False,2023-09-02,card
pay_02667,user_0568,sub_0567,49,USD,False,2023-03-29,card
pay_02668,user_0568,sub_0567,49,USD,False,2023-08-26,card
pay_02669,user_0568,sub_0567,49,USD,False,2023-02-04,ach
pay_02670,user_0568,sub_0567,49,USD,False,2023-02-18,wire
pay_02671,user_0568,sub_0567,49,USD,False,2023-10-08,wire
pay_02672,user_0568,sub_0567,49,USD,False,2023-04-25,ach
pay_02673,user_0568,sub_0567,49,USD,False,2023-12-31,ach
pay_02674,user_0568,sub_0567,49,USD,False,2023-05-29,ach
pay_02675,user_0569,sub_0568,599,USD,False,2023-07-16,ach
pay_02676,user_0569,sub_0568,599,USD,False,2023-10-31,wire
pay_02677,user_0569,sub_0568,599,USD,False,2023-07-12,card
pay_02678,user_0569,sub_0568,599,USD,False,2023-08-18,ach
pay_02679,user_0569,sub_0568,599,USD,False,2023-04-15,card
pay_02680,user_0569,sub_0568,599,USD,False,2023-02-13,card
pay_02681,user_0569,sub_0568,599,USD,False,2023-01-14,card
pay_02682,user_0569,sub_0568,599,USD,False,2023-08-30,card
pay_02683,user_0569,sub_0568,599,USD,False,2023-12-14,wire
pay_02684,user_0569,sub_0568,599,USD,False,2023-12-17,card
pay_02685,user_0570,sub_0569,49,USD,False,2023-05-06,wire
pay_02686,user_0570,sub_0569,49,USD,False,2023-03-23,card
pay_02687,user_0571,sub_0570,599,USD,False,2023-10-08,wire
pay_02688,user_0571,sub_0570,599,USD,False,2023-05-24,wire
pay_02689,user_0571,sub_0570,599,USD,False,2023-08-15,ach
pay_02690,user_0571,sub_0570,599,USD,False,2023-12-15,ach
pay_02691,user_0571,sub_0570,599,USD,False,2023-12-15,ach
pay_02692,user_0571,sub_0570,599,USD,False,2023-06-28,card
pay_02693,user_0571,sub_0570,599,USD,False,2023-07-15,ach
pay_02694,user_0571,sub_0570,599,USD,False,2023-03-10,wire
pay_02695,user_0571,sub_0570,599,USD,False,2023-12-27,wire
pay_02696,user_0571,sub_0570,599,USD,False,2023-05-02,card
pay_02697,user_0572,sub_0571,49,USD,False,2023-05-30,card
pay_02698,user_0572,sub_0571,49,USD,False,2023-06-18,wire
pay_02699,user_0572,sub_0571,49,USD,False,2023-06-21,wire
pay_02700,user_0572,sub_0571,49,USD,False,2023-04-07,wire
pay_02701,user_0573,sub_0572,149,USD,False,2023-01-21,wire
pay_02702,user_0573,sub_0572,-149,USD,False,2023-09-28,card
pay_02703,user_0573,sub_0572,149,USD,False,2023-10-01,wire
pay_02704,user_0574,sub_0573,49,USD,False,2023-11-04,card
pay_02705,user_0574,sub_0573,49,USD,False,2023-01-27,card
pay_02706,user_0574,sub_0573,49,USD,False,2023-10-22,wire
pay_02707,user_0574,sub_0573,49,USD,False,2023-04-14,ach
pay_02708,user_0575,sub_0574,149,USD,False,2023-11-18,card
pay_02709,user_0575,sub_0574,149,USD,False,2023-03-16,card
pay_02710,user_0575,sub_0574,149,USD,False,2023-06-09,ach
pay_02711,user_0575,sub_0574,149,USD,False,2023-04-03,card
pay_02712,user_0575,sub_0574,149,USD,False,2023-08-11,wire
pay_02713,user_0575,sub_0574,149,USD,False,2023-09-12,card
pay_02714,user_0575,sub_0574,149,USD,False,2023-11-24,card
pay_02715,user_0577,sub_0576,149,USD,False,2023-12-20,ach
pay_02716,user_0577,sub_0576,149,USD,False,2023-04-17,wire
pay_02717,user_0577,sub_0576,149,USD,False,2023-02-22,wire
pay_02718,user_0577,sub_0576,149,USD,False,2023-09-19,wire
pay_02719,user_0577,sub_0576,149,USD,False,2023-07-23,wire
pay_02720,user_0577,sub_0576,149,USD,False,2023-04-13,wire
pay_02721,user_0577,sub_0576,149,USD,False,2023-10-31,wire
pay_02722,user_0577,sub_0576,149,USD,False,2023-06-04,card
pay_02723,user_0577,sub_0576,149,USD,False,2023-06-18,ach
pay_02724,user_0578,sub_0577,149,USD,False,2023-04-25,ach
pay_02725,user_0578,sub_0577,149,USD,False,2023-08-19,ach
pay_02726,user_0578,sub_0577,149,USD,False,2023-04-01,wire
pay_02727,user_0578,sub_0577,149,USD,False,2023-12-14,wire
pay_02728,user_0578,sub_0577,149,USD,False,2023-05-05,wire
pay_02729,user_0578,sub_0577,149,USD,False,2023-04-10,ach
pay_02730,user_0578,sub_0577,149,USD,False,2023-05-18,wire
pay_02731,user_0579,sub_0578,599,USD,False,2023-06-20,card
pay_02732,user_0579,sub_0578,-599,USD,False,2023-10-16,wire
pay_02733,user_0579,sub_0578,599,EUR,False,2023-11-16,wire
pay_02734,user_0579,sub_0578,599,USD,False,2023-05-19,ach
pay_02735,user_0579,sub_0578,599,USD,False,2023-08-22,ach
pay_02736,user_0579,sub_0578,599,USD,False,2023-07-04,wire
pay_02737,user_0579,sub_0578,599,USD,False,2023-06-20,ach
pay_02738,user_0580,sub_0579,149,USD,False,2023-03-22,card
pay_02739,user_0580,sub_0579,149,USD,False,2023-05-09,ach
pay_02740,user_0581,sub_0580,599,USD,False,2023-10-29,card
pay_02741,user_0581,sub_0580,599,USD,False,2023-06-11,wire
pay_02742,user_0581,sub_0580,599,USD,False,2023-06-08,ach
pay_02743,user_0581,sub_0580,599,USD,False,2023-09-30,ach
pay_02744,user_0581,sub_0580,599,USD,False,2023-07-13,card
pay_02745,user_0584,sub_0583,599,USD,False,2023-04-15,card
pay_02746,user_0584,sub_0583,599,USD,False,2023-09-19,wire
pay_02747,user_0584,sub_0583,599,USD,False,2023-10-21,ach
pay_02748,user_0584,sub_0583,599,USD,False,2023-06-05,card
pay_02749,user_0584,sub_0583,599,USD,False,2023-03-06,ach
pay_02750,user_0584,sub_0583,599,USD,False,2023-07-02,card
pay_02751,user_0584,sub_0583,599,USD,False,2023-09-15,card
pay_02752,user_0584,sub_0583,599,USD,False,2023-04-20,card
pay_02753,user_0584,sub_0583,599,USD,False,2023-01-20,wire
pay_02754,user_0584,sub_0583,599,USD,False,2023-01-21,card
pay_02755,user_0584,sub_0583,599,USD,False,2023-10-22,wire
pay_02756,user_0584,sub_0583,599,USD,False,2023-05-29,card
pay_02757,user_0585,sub_0584,49,USD,False,2023-01-24,wire
pay_02758,user_0585,sub_0584,49,USD,False,2023-06-11,card
pay_02759,user_0585,sub_0584,49,USD,False,2023-01-01,wire
pay_02760,user_0585,sub_0584,49,USD,False,2023-12-05,wire
pay_02761,user_0585,sub_0584,49,USD,False,2023-08-11,card
pay_02762,user_0585,sub_0584,49,USD,False,2023-11-30,card
pay_02763,user_0585,sub_0584,49,USD,False,2023-09-28,wire
pay_02764,user_0585,sub_0584,49,USD,False,2023-09-24,wire
pay_02765,user_0585,sub_0584,49,USD,False,2023-11-27,card
pay_02766,user_0585,sub_0584,49,USD,False,2023-11-10,wire
pay_02767,user_0585,sub_0584,49,USD,False,2023-03-13,card
pay_02768,user_0586,sub_0585,149,USD,False,2023-09-29,ach
pay_02769,user_0586,sub_0585,149,USD,False,2023-02-05,card
pay_02770,user_0586,sub_0585,149,USD,False,2023-06-12,ach
pay_02771,user_0586,sub_0585,149,USD,False,2023-08-23,card
pay_02772,user_0587,sub_0586,599,USD,False,2023-01-06,ach
pay_02773,user_0587,sub_0586,599,USD,False,2023-12-25,ach
pay_02774,user_0587,sub_0586,599,USD,False,2023-04-09,ach
pay_02775,user_0587,sub_0586,599,USD,False,2023-02-06,wire
pay_02776,user_0587,sub_0586,599,USD,False,2023-10-05,card
pay_02777,user_0587,sub_0586,599,USD,False,2023-03-19,card
pay_02778,user_0587,sub_0586,599,USD,False,2023-12-25,ach
pay_02779,user_0587,sub_0586,599,USD,False,2023-06-04,wire
pay_02780,user_0587,sub_0586,599,USD,False,2023-02-25,card
pay_02781,user_0587,sub_0586,599,USD,False,2023-03-07,ach
pay_02782,user_0587,sub_0586,599,USD,False,2023-09-20,wire
pay_02783,user_0588,sub_0587,49,USD,False,2023-05-30,wire
pay_02784,user_0588,sub_0587,49,USD,False,2023-08-06,ach
pay_02785,user_0588,sub_0587,49,USD,False,2023-06-22,wire
pay_02786,user_0588,sub_0587,49,USD,False,2024-01-01,ach
pay_02787,user_0588,sub_0587,49,USD,False,2023-03-10,wire
pay_02788,user_0588,sub_0587,49,USD,False,2023-03-13,wire
pay_02789,user_0589,sub_0588,49,USD,False,2023-11-14,wire
pay_02790,user_0589,sub_0588,49,USD,False,2023-08-10,ach
pay_02791,user_0589,sub_0588,49,USD,False,2023-03-25,wire
pay_02792,user_0589,sub_0588,49,USD,False,2023-03-21,ach
pay_02793,user_0589,sub_0588,49,USD,False,2023-06-03,wire
pay_02794,user_0590,sub_0589,599,USD,False,2023-04-23,card
pay_02795,user_0590,sub_0589,599,USD,False,2023-10-24,card
pay_02796,user_0590,sub_0589,599,USD,False,2023-10-10,card
pay_02797,user_0590,sub_0589,599,USD,False,2023-09-30,card
pay_02798,user_0590,sub_0589,599,USD,False,2023-10-30,ach
pay_02799,user_0590,sub_0589,599,USD,False,2023-06-26,ach
pay_02800,user_0590,sub_0589,599,USD,False,2023-12-08,card
pay_02801,user_0590,sub_0589,599,USD,False,2023-04-04,ach
pay_02802,user_0590,sub_0589,599,USD,False,2023-09-23,card
pay_02803,user_0591,sub_0590,49,USD,False,2023-10-20,ach
pay_02804,user_0591,sub_0590,49,USD,False,2023-04-08,card
pay_02805,user_0591,sub_0590,49,USD,False,2023-04-07,ach
pay_02806,user_0591,sub_0590,49,USD,False,2023-03-19,card
pay_02807,user_0591,sub_0590,49,USD,False,2023-01-07,ach
pay_02808,user_0591,sub_0590,49,USD,False,2023-12-29,wire
pay_02809,user_0591,sub_0590,49,USD,False,2023-11-18,card
pay_02810,user_0591,sub_0590,49,USD,False,2023-07-01,ach
pay_02811,user_0592,sub_0591,599,USD,False,2023-10-27,wire
pay_02812,user_0592,sub_0591,599,USD,False,2023-02-04,card
pay_02813,user_0592,sub_0591,599,USD,False,2023-05-08,wire
pay_02814,user_0592,sub_0591,599,USD,False,2023-04-18,wire
pay_02815,user_0592,sub_0591,599,USD,False,2023-01-16,card
pay_02816,user_0592,sub_0591,599,USD,False,2023-02-28,ach
pay_02817,user_0592,sub_0591,599,USD,False,2023-10-21,wire
pay_02818,user_0592,sub_0591,599,USD,False,2023-02-08,wire
pay_02819,user_0592,sub_0591,599,USD,False,2023-06-18,wire
pay_02820,user_0592,sub_0591,599,USD,False,2023-07-21,card
pay_02821,user_0592,sub_0591,599,USD,False,2023-08-21,ach
pay_02822,user_0593,sub_0592,149,USD,False,2023-02-22,card
pay_02823,user_0593,sub_0592,149,USD,False,2023-01-15,ach
pay_02824,user_0593,sub_0592,149,USD,False,2023-07-05,card
pay_02825,user_0593,sub_0592,149,USD,False,2023-03-31,card
pay_02826,user_0593,sub_0592,149,USD,False,2023-12-25,ach
pay_02827,user_0594,sub_0593,599,USD,False,2023-08-21,card
pay_02828,user_0594,sub_0593,599,USD,False,2023-06-22,wire
pay_02829,user_0594,sub_0593,599,USD,False,2023-02-17,ach
pay_02830,user_0594,sub_0593,599,USD,False,2023-05-12,wire
pay_02831,user_0598,sub_0597,599,USD,False,2023-05-23,ach
pay_02832,user_0598,sub_0597,599,USD,False,2023-12-30,wire
pay_02833,user_0598,sub_0597,599,USD,False,2023-01-06,ach
pay_02834,user_0598,sub_0597,599,USD,False,2023-09-09,card
pay_02835,user_0598,sub_0597,599,USD,False,2023-10-14,wire
pay_02836,user_0598,sub_0597,599,USD,False,2023-01-03,wire
pay_02837,user_0598,sub_0597,599,USD,False,2023-12-01,card
pay_02838,user_0598,sub_0597,-599,USD,False,2023-07-29,wire
pay_02839,user_0598,sub_0597,599,USD,False,2023-05-13,card
pay_02840,user_0598,sub_0597,599,USD,False,2023-03-17,wire
pay_02841,user_0602,sub_0601,49,USD,False,2023-03-23,wire
pay_02842,user_0602,sub_0601,49,USD,False,2023-07-30,card
pay_02843,user_0602,sub_0601,49,USD,False,2023-07-27,wire
pay_02844,user_0603,sub_0602,599,USD,False,2023-06-03,card
pay_02845,user_0603,sub_0602,599,USD,False,2023-05-10,wire
pay_02846,user_0603,sub_0602,599,USD,False,2023-02-07,ach
pay_02847,user_0603,sub_0602,599,USD,False,2023-01-06,ach
pay_02848,user_0603,sub_0602,599,USD,False,2023-02-16,card
pay_02849,user_0603,sub_0602,599,USD,False,2023-02-27,ach
pay_02850,user_0603,sub_0602,599,USD,False,2023-03-28,wire
pay_02851,user_0603,sub_0602,599,USD,False,2023-11-25,ach
pay_02852,user_0604,sub_0603,149,USD,False,2023-08-29,card
pay_02853,user_0604,sub_0603,149,USD,False,2023-09-14,card
pay_02854,user_0604,sub_0603,149,USD,False,2023-06-17,card
pay_02855,user_0604,sub_0603,149,USD,False,2023-10-20,wire
pay_02856,user_0606,sub_0605,149,USD,False,2023-06-02,ach
pay_02857,user_0606,sub_0605,149,USD,False,2023-11-21,ach
pay_02858,user_0606,sub_0605,149,USD,False,2023-08-27,ach
pay_02859,user_0606,sub_0605,149,USD,False,2023-09-05,wire
pay_02860,user_0606,sub_0605,149,USD,False,2023-04-03,wire
pay_02861,user_0606,sub_0605,149,USD,False,2023-10-06,wire
pay_02862,user_0607,sub_0606,49,USD,False,2023-09-26,card
pay_02863,user_0607,sub_0606,49,USD,False,2023-01-19,wire
pay_02864,user_0607,sub_0606,49,USD,False,2023-10-07,card
pay_02865,user_0607,sub_0606,49,USD,False,2023-04-14,ach
pay_02866,user_0607,sub_0606,49,USD,False,2023-07-03,wire
pay_02867,user_0607,sub_0606,49,USD,False,2023-05-07,card
pay_02868,user_0607,sub_0606,49,USD,False,2023-04-29,ach
pay_02869,user_0607,sub_0606,49,USD,False,2023-06-24,ach
pay_02870,user_0607,sub_0606,49,USD,False,2023-07-29,ach
pay_02871,user_0607,sub_0606,49,USD,False,2023-04-18,wire
pay_02872,user_0607,sub_0606,49,USD,False,2023-04-29,wire
pay_02873,user_0608,sub_0607,49,USD,False,2023-02-20,wire
pay_02874,user_0608,sub_0607,49,USD,False,2023-12-31,ach
pay_02875,user_0608,sub_0607,49,USD,False,2023-12-08,wire
pay_02876,user_0608,sub_0607,49,USD,False,2023-05-05,ach
pay_02877,user_0608,sub_0607,49,USD,False,2023-09-22,wire
pay_02878,user_0608,sub_0607,49,USD,False,2023-09-19,card
pay_02879,user_0608,sub_0607,49,USD,False,2023-07-24,wire
pay_02880,user_0608,sub_0607,49,USD,False,2023-08-30,ach
pay_02881,user_0608,sub_0607,49,USD,False,2023-09-30,ach
pay_02882,user_0608,sub_0607,49,USD,False,2023-09-16,ach
pay_02883,user_0608,sub_0607,49,USD,False,2023-08-13,card
pay_02884,user_0608,sub_0607,49,USD,False,2023-10-04,card
pay_02885,user_0609,sub_0608,49,USD,False,2023-08-05,card
pay_02886,user_0609,sub_0608,49,USD,False,2023-01-10,card
pay_02887,user_0609,sub_0608,49,USD,False,2023-06-03,ach
pay_02888,user_0609,sub_0608,49,USD,False,2023-10-28,card
pay_02889,user_0609,sub_0608,49,USD,False,2023-10-02,wire
pay_02890,user_0609,sub_0608,49,USD,False,2023-04-07,card
pay_02891,user_0609,sub_0608,49,USD,False,2023-03-03,wire
pay_02892,user_0609,sub_0608,49,USD,False,2023-10-21,card
pay_02893,user_0609,sub_0608,49,USD,False,2023-12-11,ach
pay_02894,user_0609,sub_0608,49,USD,False,2023-06-19,wire
pay_02895,user_0609,sub_0608,49,USD,False,2023-04-01,card
pay_02896,user_0610,sub_0609,599,USD,False,2023-11-20,wire
pay_02897,user_0610,sub_0609,599,USD,False,2023-11-26,wire
pay_02898,user_0610,sub_0609,-599,USD,False,2023-02-05,card
pay_02899,user_0612,sub_0611,149,USD,False,2023-02-27,wire
pay_02900,user_0612,sub_0611,149,USD,False,2023-04-29,ach
pay_02901,user_0612,sub_0611,149,USD,False,2023-04-25,card
pay_02902,user_0612,sub_0611,149,USD,False,2023-07-29,ach
pay_02903,user_0612,sub_0611,149,USD,False,2023-04-07,wire
pay_02904,user_0613,sub_0612,49,USD,False,2023-10-10,ach
pay_02905,user_0614,sub_0613,599,USD,False,2023-05-09,ach
pay_02906,user_0614,sub_0613,599,USD,False,2023-07-04,card
pay_02907,user_0614,sub_0613,599,USD,False,2023-08-05,wire
pay_02908,user_0614,sub_0613,599,USD,False,2023-11-17,card
pay_02909,user_0614,sub_0613,599,USD,False,2023-07-06,wire
pay_02910,user_0614,sub_0613,599,USD,False,2023-08-30,card
pay_02911,user_0615,sub_0614,49,USD,False,2023-03-18,wire
pay_02912,user_0615,sub_0614,49,USD,False,2023-05-25,wire
pay_02913,user_0615,sub_0614,49,USD,False,2023-10-04,ach
pay_02914,user_0615,sub_0614,49,USD,False,2023-08-14,card
pay_02915,user_0615,sub_0614,49,USD,False,2023-01-13,wire
pay_02916,user_0615,sub_0614,49,USD,False,2023-11-19,wire
pay_02917,user_0615,sub_0614,49,USD,False,2023-12-01,ach
pay_02918,user_0615,sub_0614,49,USD,False,2023-02-20,wire
pay_02919,user_0615,sub_0614,49,USD,False,2023-06-03,ach
pay_02920,user_0615,sub_0614,49,USD,False,2023-08-07,ach
pay_02921,user_0615,sub_0614,49,USD,False,2023-07-07,card
pay_02922,user_0616,sub_0615,599,USD,False,2023-02-14,card
pay_02923,user_0616,sub_0615,599,USD,False,2023-01-28,wire
pay_02924,user_0616,sub_0615,599,USD,False,2023-07-15,ach
pay_02925,user_0616,sub_0615,599,USD,False,2023-12-12,ach
pay_02926,user_0616,sub_0615,599,USD,False,2023-06-02,ach
pay_02927,user_0616,sub_0615,599,USD,False,2023-11-23,wire
pay_02928,user_0618,sub_0617,49,USD,False,2023-05-29,wire
pay_02929,user_0618,sub_0617,49,USD,False,2023-01-31,ach
pay_02930,user_0618,sub_0617,49,USD,False,2023-09-25,card
pay_02931,user_0618,sub_0617,49,USD,False,2023-01-19,card
pay_02932,user_0618,sub_0617,49,USD,False,2023-08-24,wire
pay_02933,user_0618,sub_0617,49,USD,False,2023-03-16,card
pay_02934,user_0618,sub_0617,49,USD,False,2023-01-05,ach
pay_02935,user_0618,sub_0617,49,USD,False,2023-06-05,wire
pay_02936,user_0618,sub_0617,49,USD,False,2023-04-13,card
pay_02937,user_0619,sub_0618,149,USD,False,2023-12-20,wire
pay_02938,user_0619,sub_0618,149,USD,False,2023-08-09,wire
pay_02939,user_0619,sub_0618,149,USD,False,2023-08-06,card
pay_02940,user_0619,sub_0618,149,USD,False,2023-10-08,wire
pay_02941,user_0619,sub_0618,149,USD,False,2023-06-24,wire
pay_02942,user_0619,sub_0618,149,USD,False,2023-07-06,ach
pay_02943,user_0619,sub_0618,149,USD,False,2023-09-10,wire
pay_02944,user_0619,sub_0618,149,USD,False,2023-05-11,wire
pay_02945,user_0619,sub_0618,149,USD,False,2023-08-26,ach
pay_02946,user_0619,sub_0618,149,USD,False,2023-05-02,wire
pay_02947,user_0619,sub_0618,149,USD,False,2023-09-08,card
pay_02948,user_0619,sub_0618,149,USD,False,2023-07-28,card
pay_02949,user_0620,sub_0619,49,USD,False,2023-02-14,wire
pay_02950,user_0620,sub_0619,49,USD,False,2023-02-07,wire
pay_02951,user_0620,sub_0619,49,USD,False,2023-01-27,ach
pay_02952,user_0620,sub_0619,49,USD,False,2023-10-24,card
pay_02953,user_0620,sub_0619,49,USD,False,2023-04-24,ach
pay_02954,user_0620,sub_0619,49,USD,False,2023-03-17,wire
pay_02955,user_0620,sub_0619,-49,USD,False,2023-03-27,wire
pay_02956,user_0620,sub_0619,49,USD,False,2023-01-03,card
pay_02957,user_0620,sub_0619,49,USD,False,2023-03-19,wire
pay_02958,user_0621,sub_0620,599,USD,False,2023-05-06,wire
pay_02959,user_0622,sub_0621,149,USD,False,2023-06-26,card
pay_02960,user_0622,sub_0621,149,USD,False,2023-08-16,ach
pay_02961,user_0622,sub_0621,149,USD,False,2023-05-05,wire
pay_02962,user_0622,sub_0621,149,USD,False,2023-09-04,ach
pay_02963,user_0622,sub_0621,149,USD,False,2023-06-02,card
pay_02964,user_0622,sub_0621,149,USD,False,2023-08-15,wire
pay_02965,user_0622,sub_0621,149,EUR,False,2023-04-23,card
pay_02966,user_0622,sub_0621,149,USD,False,2023-04-19,ach
pay_02967,user_0622,sub_0621,149,USD,False,2023-01-19,card
pay_02968,user_0622,sub_0621,149,USD,False,2023-09-08,card
pay_02969,user_0622,sub_0621,149,USD,False,2023-11-22,wire
pay_02970,user_0622,sub_0621,149,USD,False,2023-12-29,card
pay_02971,user_0625,sub_0624,49,USD,False,2023-03-28,ach
pay_02972,user_0625,sub_0624,49,USD,False,2023-05-02,ach
pay_02973,user_0625,sub_0624,49,USD,False,2023-08-18,ach
pay_02974,user_0625,sub_0624,49,USD,False,2023-07-22,ach
pay_02975,user_0625,sub_0624,49,USD,False,2023-05-07,wire
pay_02976,user_0625,sub_0624,49,USD,False,2023-02-13,wire
pay_02977,user_0625,sub_0624,49,USD,False,2023-09-17,ach
pay_02978,user_0625,sub_0624,49,USD,False,2023-09-08,ach
pay_02979,user_0626,sub_0625,149,USD,False,2023-08-20,wire
pay_02980,user_0626,sub_0625,149,USD,False,2023-12-10,card
pay_02981,user_0626,sub_0625,149,USD,False,2023-05-11,wire
pay_02982,user_0626,sub_0625,149,USD,False,2023-06-11,ach
pay_02983,user_0626,sub_0625,149,USD,False,2023-04-16,card
pay_02984,user_0626,sub_0625,149,USD,False,2023-12-19,card
pay_02985,user_0628,sub_0627,149,USD,False,2023-08-26,card
pay_02986,user_0628,sub_0627,149,USD,False,2023-02-26,ach
